id,smiles,ECR_1DB1,ECR_3KPZ
C16401415,Clc1cc(Cl)ccc1COc1ccc(Cl)cc1CNCCc1ccc(S(=O)(=O)N)cc1,5.60E-09,2.83E-17
C87493677,S(C[C@@H](O)C[C@H](O)c1ccc(cc1)CO)c1oc(c(n1)-c1ccccc1)-c1ccccc1,5.06E-09,2.75E-06
C14477542,Clc1cc(Cl)ccc1[C@@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1ccc(cc1C)C)cc2,0.003460423,0.002025205
C08445210,Fc1c(NCCC[NH+](C)C)c(F)c2N(C=C(C(=O)[O-])C(=O)c2c1F)CCCCCCCCCC,3.05E-06,1.25E-09
C12226626,s1ccnc1[C@H](NC(=O)C1CCN(S(=O)(=O)C)CC1)Cc1ccsc1,4.94E-08,1.41E-11
CHEMBL2407825,O[C@H]1[C@@H](CCn2nncc2)[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](CCCC(O)(C)C)C)[C@]3(CCC\2)C)\C1=C,0.109762331,0.040658812
C54620593,Clc1ccc(N[C@@H](c2ccc3c(nc(cc3)C)c2O)c2sccc2)cc1C(F)(F)F,0.002432871,0.01593396
C14467952,Clc1cc(Cl)cc([C@@H]2Nc3c([C@@H]4[C@@H]2CC=C4)cc(cc3)C(=O)N(CCC)CCC)c1O,2.78E-09,2.60E-22
C21238163,Clc1cc(Cl)ccc1[C@@H](NC(=O)CSc1nnc(n1N)-c1ccc(OC(F)F)cc1)C,0.000247878,2.51E-08
CHEMBL2407824,O[C@H]1[C@@H](CCn2nccn2)[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](CCCC(O)(C)C)C)[C@]3(CCC\2)C)\C1=C,0.126284841,0.06785503
CHEMBL2407822,O[C@H]1[C@@H](CCn2nnnc2)[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](CCCC(O)(C)C)C)[C@]3(CCC\2)C)\C1=C,0.107688973,0.036787954
C82107125,O=C(NCCc1cccnc1)[C@H]1CCCN(C1)C1CCN(CC1)Cc1ccncc1,8.60E-05,0.001739787
C98214457,Oc1c(C=O)c(O)c([C@@H](CC(C)C)[C@]2(CCC(=O)[C@H]2[C@H]2[C@@H](CCC(=O)C)C2(C)C)C)c(O)c1C=O,1.68E-09,6.37E-21
C09632072,s1ccc(C(=O)N)c1NC(=O)CSc1nnc(n1C1CCCC1)-c1ccc(cc1)C(C)(C)C,1.52E-09,6.21E-11
C71575940,O1CCC[C@@H]1CNC(=O)C1CC[NH+](CC1)C1CCN(CC1)C(=O)c1ccoc1,0.000883758,0.000987323
C42352591,Br[C@H](C(C)(C)C)c1cc2oc([O-])nc2cc1,1.25E-09,3.38E-08
C08618126,s1c2c(sc(c2)C(C)(C)C)c(C)c1C(O\N=C(/N)\c1cc(cc(c1)C(F)(F)F)C(F)(F)F)=O,1.38E-09,1.98E-25
C03663342,s1c(ccc1C(C)(C)C)[C@H]1C2=C(N(C(N)=C1C#N)c1cc(ccc1)C(F)(F)F)CC(CC2=O)(C)C,1.02E-09,2.51E-09
C01057999,Brc1cc(\C=N\c2cc3sc(SCC(=O)Nc4ccccc4)nc3cc2)c(O)cc1,9.24E-10,1.12E-06
C67870824,S(=O)(=O)(NC[C@@H]1N2C[C@@H]([C@H](C1)CC2)CN1C[C@@H]2C=3N(C[C@@H](C2)C1)C(=O)C=CC=3)C,0.004076221,3.37E-05
C64730593,O=C(NC[C@@H](C=1C[NH+]=C2C=1C=CC=C2)c1ccc([NH+](C)C)cc1)C1CCN(CC1)C(=O)C(C)(C)C,0.033287109,0.00407714
C14467711,Clc1cc(Cl)cc([C@@H]2Nc3c([C@@H]4[C@@H]2CC=C4)cc(OCCc2ccccc2)cc3)c1O,0.000748454,0.020189652
C21234558,O(C(C)C)c1ccc(cc1)[C@H]1CC(=O)C2=C(Nc3c(N[C@H]2c2c4c(ccc2)cccc4)cccc3)C1,6.19E-10,2.28E-11
C14274615,Clc1c2c(ccc1)c(ccc2)C(=O)NC(=S)Nc1cccc(-c2oc3c(n2)cc(Cl)cc3)c1C,5.60E-10,0.004980961
C35024062,O(CC=C)c1cc(C)c(cc1)C(=O)C=1[C@H](N(CC[NH+](C)C)C(=O)C=1[O-])c1ccc(OCCCC)cc1,5.41E-10,8.34E-09
C33416919,o1c2c(cc1C(=O)C=1[C@H](N(Cc3ccccc3)C(=O)C=1[O-])c1ccc(OCC=C)cc1)cccc2,4.59E-10,2.14E-25
C14461171,Brc1cc([C@@H]2Nc3c([C@@H]4[C@@H]2CC=C4)cc(OCCCc2ccccc2)cc3)c(O)cc1,4.56E-09,0.000551656
C58849196,S(=O)(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1ccc(cc1)C,7.91E-10,9.22E-08
C20886336,Clc1ccc(cc1)[C@@H]1Nc2c(NC3=C1C(=O)C[C@@H](C3)c1ccc(cc1)C(C)(C)C)cccc2,3.40E-10,1.49E-35
C14466245,Clc1ccccc1[C@@H]1Nc2c([C@@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1c(cccc1C)C)cc2,0.012245643,0.002732387
C58889397,Clc1cc(cc(Cl)c1OCc1ccccc1Cl)\C=N/NC(=O)CC[C@H](O)c1ccccc1,5.56E-07,6.06E-09
C38655692,Clc1ccccc1C(Oc1cc2OC(N)=C(C#N)[C@@H](c2cc1)c1cc(Cl)c(Cl)cc1)=O,0.024982747,0.004076388
C33310139,s1c(ccc1S(=O)([O-])=N[C@H](C)c1cc(OC)c(OC)cc1)-c1scc(n1)CC,4.54E-06,2.15E-06
C35840802,Fc1cc(ccc1)Cn1cccc1C[NH+](C[C@@H](O)COc1ccc(OC)cc1)C1CCCCC1,1.33E-09,5.71E-17
C72043543,O=C1N(N=C([O-])[C@H]2[C@H]1CC=CC2)c1cc(ccc1)C(=O)N(CCC(C)C)CCC(C)C,1.87E-10,2.54E-14
C12571069,Brc1cc(ccc1OCC(=O)NC(=S)NNC(=O)c1sc2c(cccc2)c1Cl)C,1.69E-10,3.40E-10
C58846643,Brc1ccc(cc1)[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1cc(cc(c1)C)C)cc2,8.27E-06,2.12E-20
C43765334,Brc1ccccc1[C@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1cc(C)c(cc1)C)cc2,3.04E-06,1.25E-10
C95528601,O(c1ccc(cc1OC)C(=O)N1CCNCC1)C1CC[NH+](CC1)C1CCCC1,0.003960106,0.016608575
C20720293,S(=O)(=O)(Nc1c(cccc1C)C)c1cc2[C@@H]3[C@H](CC=C3)[C@H](Nc2cc1)c1c2c([nH]c1)cccc2,7.97E-05,2.49E-05
C14547952,S(=O)(=O)(Nc1ccc(cc1C)C)c1cc2[C@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1c2c(ccc1O)cccc2,0.036787944,3.04E-06
C58848370,S(=O)(=O)(Nc1cc(ccc1)C(F)(F)F)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1cc(ccc1C)C,0.016530056,2.28E-10
C14475318,S(=O)(=O)(Nc1c(cccc1C)C)c1cc2[C@@H]3[C@H](CC=C3)[C@@H](Nc2cc1)c1cc2c(cc1)cccc2,6.13E-06,0.037197237
C22969650,S(Cc1nc(oc1)-c1ccc(cc1)C)c1nnc(n1C)C(F)(F)F,8.61E-11,4.31E-09
C65304875,O=C([O-])c1ccc(N\C(=[NH+]\Cc2ccc(cc2)C)\N[C@H](CC23CC4CC(C2)CC(C3)C4)C)cc1,6.86E-11,3.71E-05
C20462205,S1C2=C(CC(OC2)(C)C)C=2C1=[N+](CCCC)C(=O)N(Cc1occc1)C=2N,6.21E-11,1.24E-44
C20701240,Clc1cc(Cl)cc([C@H]2Nc3c([C@@H]4[C@H]2CC=C4)cc(cc3)C(OCCC)=O)c1O,0.000451658,1.03E-11
C58848177,Clc1cc(NS(=O)(=O)c2cc3[C@@H]4[C@@H](CC=C4)[C@H](Nc3cc2)c2ccccc2C(F)(F)F)c(cc1)C,5.08E-11,1.86E-08
C83252606,Brc1ccc(cc1)[C@H]1N/C(/[NH+]=C/2[C@H]1CCC\C\2=C/c1ccc(Br)cc1)=N\C#N,1.39E-10,3.41E-18
CHEMBL2171450,OC(CC)(CC)c1cc(CCC)c(cc1)-c1cc(ccc1C)CCc1cc(CO)c(cc1)CO,0.012346421,2.03E-05
C05946349,s1cccc1-c1cc(nc2sc3c(N[C@H](NC3=O)c3cc(OCCCC)ccc3)c12)C(F)(F)F,3.77E-11,1.91E-20
C33390836,S1\C(=C/c2cccc(OC)c2OCCCOc2cccc(C)c2C)\C([O-])=NC1=S,2.75E-06,2.07E-12
C97964175,Ic1cc(I)cc(\C=N\NC(=O)COc2cc(C)c(Cl)c(c2)C)c1O,3.08E-11,4.22E-16
C06281954,s1c2nc3c(cc(cc3)C)cc2c(N)c1C(=O)N1c2cc(ccc2Sc2c1cccc2)C(F)(F)F,2.04E-06,6.16E-08
C33522787,o1c2c(cc1C(=O)C=1[C@H](N(CCC[NH+](C)C)C(=O)C=1O)c1ccc(OCCCCCC)cc1)cccc2OC,2.52E-11,7.62E-13
C40986905,Clc1cccc(F)c1COc1ccc(cc1)[C@H]1n2nc(SCCCC)nc2NC(C)=C1C(=O)N,2.28E-11,2.57E-18
C40191486,O(CCCn1c2c([nH+]c1[C@@H](NC(=O)\C=C/c1ccccc1)C)cccc2)c1ccc(cc1)[C@@H](CC)C,9.65E-11,1.71E-14
C36663342,s1c(SCCCC(c2ccc(F)cc2)c2ccc(F)cc2)nnc1SCC(=O)N,1.87E-11,2.27E-08
C28656110,Clc1ccc(cc1)[C@@H](NC[C@H](O)COC(c1ccc(F)cc1)c1ccc(F)cc1)c1nccn1C,1.70E-10,7.56E-10
C14547914,S(=O)(=O)(N1CCCCCC1)c1cc2[C@@H]3[C@H](CC=C3)[C@H](Nc2cc1)c1c2c(ccc1O)cccc2,3.60E-11,1.86E-07
C09260707,S(=O)(=O)(N1N=C(C[C@H]1c1ccc(F)cc1)c1ccc(N=S(=O)([O-])CC)cc1)c1ccc(cc1)C,1.39E-11,6.19E-10
C97969362,Brc1cc(ccc1)[C@H]1N(C(=O)C([O-])=C1C(=O)c1cc2C[C@H](Oc2cc1)C)c1sc2cc(Cl)ccc2n1,1.25E-11,8.67E-24
C05383876,S(Cc1ccc(cc1)C(C)(C)C)C=1NC(N)=C(C#N)C2(CCCCC2)C=1C#N,1.13E-11,7.06E-22
C32694347,Clc1ccccc1COc1ccccc1\C=C/1\SC(=S)N(CCCCCC(=O)[O-])C\1=O,1.04E-11,5.78E-22
C21259438,O=C1C2=C(Nc3c(N[C@@H]2c2ccc(cc2)C(C)(C)C)cccc3)C[C@H](C1)c1ccc(N(C)C)cc1,1.02E-08,0.00020299
CHEMBL1356393,O(C)C=1C(=O)C(=CC(=O)C=1OC)[C@@H](C=C)c1ccccc1,8.40E-12,9.29E-12
C33358657,Ic1cc(I)cc(C2Nc3c4c(ccc3)cccc4N2)c1O,7.60E-12,2.29E-12
C12654955,Brc1cc(cc(Br)c1O)\C=N\Nc1c(Cl)cc(Cl)cc1Cl,6.88E-12,0.022313023
C02133411,Oc1cc(N(CC)CC)ccc1\C=N/c1ccccc1\N=C\c1ccc([NH+](CC)CC)cc1O,7.47E-05,4.61E-12
C37674531,s1c2ncnc(Oc3cc4cc(O)ccc4cc3)c2cc1,1.19E-11,1.26E-12
C20168501,s1c2c(CCCCCC2)c(C(OCC)=O)c1NC(=S)NNC(=O)c1c2CC[C@@H](Cc2sc1)C,5.10E-12,4.56E-08
C54620027,Oc1c2nc(ccc2ccc1[C@@H](Nc1cc(ccc1)C(OCCCC)=O)c1ccncc1)C,0.0082085,0.001227734
C20882812,O(C(C)C)c1ccc(cc1)[C@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(N(C)C)cc1)cccc2,1.51E-05,1.87E-06
C33680840,Brc1ccc(N2N=C([O-])/C(=C\c3cc(OC)c(OCc4ccc(F)cc4)cc3)/C2=O)cc1,3.78E-12,5.11E-13
C01750901,Clc1ccc(N2C(=O)c3c(N=C2SCC(=O)N\[NH+]=C\c2cccc(CC=C)c2O)cccc3)cc1,3.42E-12,0.014956862
C02851618,S=C(Nc1c(n(nc1C)Cc1cc(Oc2ccccc2)ccc1)C)Nc1ccccc1C(F)(F)F,0.018268352,1.52E-09
C43528192,Clc1cc(NC(=S)NC[C@@H]2[NH+]3C[C@@H]([C@@H](C2)CC3)CN2CCN(CC2)c2ccc(F)cc2)ccc1,0.004143774,0.000519506
C59198367,Brc1cc(N2C(=O)\C(=C\c3c4c(n(c3)Cc3cc(ccc3)C)cccc4)\C([O-])=NC2=O)ccc1,2.53E-12,0.00029792
C40939985,Clc1ccccc1/C(/[O-])=N/N1C(=O)/C(/SC1=S)=C/c1cc(OCC)c(OCCC)cc1,2.29E-12,3.36E-06
C58965144,s1cccc1-c1nc(S[C@@H](/C(/[O-])=N/C=2C(=O)N(N(C)C=2C)c2ccccc2)C)nc(c1)C(F)(F)F,1.71E-10,2.89E-09
C22002262,Clc1cc(ccc1)[C@H]1C2=C(OC(N)=C1C#N)/C(/C[C@H](C2)C(C)(C)C)=C/c1cc(Cl)ccc1,1.87E-12,0.000100779
C20703350,S(=O)(=O)(NCc1ccccc1)c1cc2[C@@H]3[C@H](CC=C3)[C@@H](Nc2cc1)c1ccc(OCc2ccccc2)cc1,0.022340481,1.51E-05
C58847358,Clc1cc(NS(=O)(=O)c2cc3[C@@H]4[C@@H](CC=C4)[C@H](Nc3cc2)c2cc(ccc2)C)ccc1,0.022313016,0.024667969
C83325135,Brc1cc(\C=N\NC(=O)CC[C@H](O)c2ccccc2)c(OCc2ccccc2Cl)cc1,5.56E-12,2.38E-27
C61882433,Brc1c(N)cc(Cl)cc1S(=O)(=O)NC(CC(C)(C)C)(C)C,1.26E-12,3.07E-10
C12444822,s1cccc1CC(=O)NCCS(=O)(=O)N1CCN(CC1)c1[nH+]cccc1,1.14E-12,9.78E-32
C71879273,O1CCC[C@@H]1CCC(=O)Nc1ccccc1CC(c1c2c([nH]c1)cccc2)c1c2c([nH]c1)cccc2,1.12E-07,2.01E-13
C58848335,Brc1ccc(NS(=O)(=O)c2cc3[C@@H]4[C@@H](CC=C4)[C@H](Nc3cc2)c2ccccc2F)cc1,0.000499159,1.14E-13
C15946262,Brc1cc([C@H]2N=C(O)c3c4CC[C@H](Cc4sc3N2)C(CC)(C)C)c(O)c(OCC)c1,8.42E-13,1.36E-05
C21226073,Fc1ccc(cc1)[C@H]1CC(=O)C2=C(Nc3c(N[C@H]2c2ccc(OCc4ccccc4)cc2)cccc3)C1,7.62E-13,4.16E-11
C08767407,Clc1cc(Cl)cc(\C=N\CCCCCC\[NH+]=C\c2cc(Cl)cc(Cl)c2[O-])c1[O-],6.90E-13,2.29E-12
C71982542,Clc1cc(NC(=O)CNc2ccc(NC(=O)c3ccc(F)cc3)cc2C(F)(F)F)c(cc1)C#N,0.002237085,0.006489683
C39793988,Clc1cc(ccc1Cl)Cc1sc(nc1)\N=C(/[O-])\CN1C(=O)/C(/SC1=O)=C/c1ccccc1,5.65E-13,6.95E-16
C20881492,O(CCCC)c1ccccc1[C@@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(OC(C)C)cc1)cccc2,9.24E-10,4.32E-24
C22785160,s1cccc1[C@H](N1CCN(CC1)Cc1ccccc1)[C@H](NC(=S)NCCc1ccccc1)C,0.00021411,3.71E-05
C35729078,Clc1c(NC(=O)N[C@@H]([C@H](CC)C)C(=O)Nc2sc(nn2)-c2ccc(F)cc2)cccc1Cl,1.81E-12,2.58E-19
C14465825,Clc1ccccc1[C@@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(S(=O)(=O)NCCc1ccccc1)cc2,0.000822975,0.006720804
C17356576,[S-]c1nnc(n1CCC(=O)N1CCN(CC1)C(c1ccccc1)c1ccccc1)-c1ccc(cc1)C,1.23E-05,1.38E-48
C97436621,s1cc([n+](CCCO)c1Nc1ccccc1OC)-c1cc(OC)c(OC)cc1,6.11E-05,9.44E-15
C22833249,s1cccc1S(=O)([O-])=Nc1ccc(S[C@@H](C(=O)Nc2c(cccc2C)C)c2ccccc2)cc1,2.85E-13,9.21E-09
C40325381,s1c(nnc1SCc1ccccc1)\N=C(/[O-])\[C@@H]1CC(=O)N(C1)CCc1ccc(cc1)C,9.29E-11,2.29E-10
C15892214,S(CCCC(=O)Nc1cc(S(=O)([O-])=Nc2ccccc2OC)ccc1OC)c1ccccc1,0.007427358,8.96E-16
C33545666,S1\C(=C\c2cc(F)ccc2)\C(=O)N(CCC(=O)N[C@@H]2C=CS(=O)(=O)C2)C1=O,2.50E-12,6.56E-12
C45924960,Clc1ccc(cc1NC(=O)CSc1nc(N)c(S(=O)(=O)c2sccc2)cn1)C(F)(F)F,2.19E-13,6.99E-18
C02944254,Clc1ccccc1CNC(=O)CNC(=S)N1CC2([NH+](CC1)Cc1ccc(cc1)C)CCCCC2,2.78E-10,1.03E-12
C34717659,s1c(ccc1S(=O)([O-])=Nc1n(nc(c1)-c1sccc1)-c1ccc(F)cc1)-c1noc(c1)C(F)(F)F,3.08E-13,1.37E-07
C33794971,O1CCN(CC1)C=1/C(/CCC=1\C=N/Nc1[nH+]c2c(cc1)cccc2)=C\c1ccc([NH+](CC)CC)cc1,1.59E-05,0.001302393
C22745814,s1cccc1S(=O)([O-])=Nc1ccc(S[C@H](C(=O)Nc2sccn2)c2ccccc2)cc1,1.84E-05,0.000419832
C03784127,Clc1cc2nc(ccc2cc1)\C=C\c1cc(ccc1)[C@@H](SCCC(=O)N(C)C)SCCC(=O)[O-],2.05E-07,0.006081006
C02543689,Clc1cc(Cl)ccc1C(Oc1ccc2c(cccc2)c1\C=N\NC(=S)Nc1cc(Cl)ccc1)=O,1.03E-13,1.31E-25
C93507949,n1(C)c(C)c(cc1C#N)CN1CC(C)(C)C1(C)C,9.33E-14,2.32E-17
C97618833,O(C(=O)\C=C/c1ccc(cc1)CN(Cc1ccc(cc1)\C=C/C(OC)=O)CCc1c2c([nH]c1C)cccc2)C,1.01E-05,8.82E-31
C38655789,Clc1cc(Cl)ccc1C(Oc1cc2OC(N)=C(C#N)[C@@H](c2cc1)c1cc(Cl)c(Cl)cc1)=O,5.10E-11,1.25E-09
C34988113,s1c(\N=C(/[O-])\C(=C/c2ccc(OCc3ccccc3F)cc2)\C#N)c(cc1C)C(OC)=O,3.23E-13,1.15E-17
C18022787,S(CCCNC(=O)CCCCCN1C(=O)c2c(NC1=S)cccc2)c1ccc(F)cc1,1.02E-07,4.13E-06
C12336297,Clc1cc2nc(C(F)(F)F)c([O-])nc2cc1Cl,5.66E-14,5.15E-16
C59500276,Clc1cc(NC(=O)CSc2sc3cc(\N=C\c4c5c(ccc4O)cccc5)ccc3n2)c(cc1)C,5.12E-14,2.77E-08
C20698535,S(=O)(=O)(Nc1cc(C)c(cc1)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1c2c(ccc1)cccc2,9.72E-10,6.47E-11
C20696051,Brc1cc([C@@H]2Nc3c([C@@H]4[C@H]2CC=C4)cc(S(=O)(=O)N(C)C2CCCCC2)cc3)c(O)cc1,0.006081006,1.38E-08
C20779567,Clc1ccc(SCCCC(=O)Nc2sc3c(CCN(C3)Cc3ccccc3)c2C(=O)N)cc1,2.05E-08,1.69E-11
C20159924,S(CC(=O)Nc1ccccc1C(F)(F)F)c1nc([nH]n1)N\N=C(/C)\c1cc2c(cc1)cccc2,7.24E-13,3.38E-35
C20691047,S(=O)(=O)(Nc1cc(C)c(cc1)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1c(cc(cc1C)C)C,4.11E-06,6.03E-08
C35198191,Brc1cc(O)c(cc1)C(=O)N\N=C/C(=C\c1ccc(cc1)C(C)C)/C,7.45E-14,4.20E-11
C97959244,Brc1ccc(N2C(=O)\C(=C/c3c4c(n(c3)CCOc3cc(ccc3C(C)C)C)cccc4)\C([O-])=NC2=O)cc1,2.54E-14,2.34E-21
C38198542,Brc1ccc(OCC(=O)NN\C(=C/C(=O)NC23CC4CC(C2)CC(C3)C4)\C)cc1C,6.11E-05,1.67E-08
C06038801,Clc1cc(ccc1Cl)[C@@H]1Nc2c([C@@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1ccc(cc1C)C)cc2,4.12E-07,0.001005184
C22110501,Clc1cc(cc(OC)c1OCc1ccc(Cl)cc1Cl)CNn1c(nnc1[S-])CC,8.14E-14,1.89E-15
C14461620,S(=O)(=O)(Nc1ccc(cc1C)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1ccc(N(CC)CC)cc1,0.000823988,0.000136037
C33643061,O(CCCOc1cc(ccc1)C)c1ccc(cc1\C=C\1/C(=O)N(N=C/1[O-])c1ccccc1)C,1.54E-14,5.10E-12
C83262064,Brc1cc(Br)cc(\C=N/N2C(=NNC2=S)c2ccc(cc2)C(C)(C)C)c1O,1.40E-14,6.86E-11
C35819823,O(C)c1ccccc1[C@H](CC(=O)NCCc1ccccc1)c1n2c([nH+]c1)C(OCc1ccccc1)=CC=C2,0.014956862,1.16E-21
C13638784,Brc1ccc(cc1)[C@@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1cc(cc(c1)C)C)cc2,1.87E-10,0.000123091
C64796416,s1c2c(NC(=O)C[C@@H]2c2cc(OCC)c(OCCC)cc2)c(-c2ccc(F)cc2)c1C(=O)[O-],1.03E-14,8.76E-28
C40106812,S1C=C(N(CCC(=O)NCc2ccc([nH+]c2)N2C[C@H](O[C@@H](C2)C)C)C1=O)C,7.49E-06,8.64E-23
C21241222,Brc1cc([C@H]2Nc3c(NC4=C2C(=O)C[C@H](C4)c2ccc(OC(C)C)cc2)cccc3)c(F)cc1,8.47E-15,1.97E-21
C89152953,O=C(N1CCC(NCCC(=O)N2CCN(CC2)C(=O)C)CC1)CC(C)(C)C,0.019292615,0.001175056
C21251289,Clc1cc(Cl)ccc1[C@H]1Nc2c(NC3=C1C(=O)C[C@@H](C3)c1ccc(OC(C)C)cc1)cccc2,6.93E-15,6.77E-06
C02209641,Clc1ccccc1CSc1nc(N)c2c3C[C@@H](S[C@@H](c3sc2n1)c1ccccc1)c1ccccc1,6.27E-15,7.78E-21
C77278238,Fc1ccccc1[C@H]1OCCN(C1)CCc1onc(n1)-c1ccccc1,0.000166156,2.25E-05
C14041899,S=C(NC(=O)c1ccc(OCCc2ccccc2)cc1)NNC(=O)Cc1c2c(ccc1)cccc2,7.47E-05,1.90E-18
C97550721,S1(=O)(=O)CCN(CC1)C(=O)[C@@H](NC(=O)\C=C\c1oc(cc1)[C@H]1C[C@H]1C)C,5.10E-12,4.91E-36
C33885998,Clc1ccccc1NC[NH+]1CCc2cc(OC)c(OC)cc2[C@H]1Cc1c2c([nH]c1)cccc2,4.20E-15,0.000302755
C37400515,s1c2CCCc2cc1-c1[nH]c2c(n1)cc1OCCOc1c2,3.80E-15,0.006081006
C97950449,s1cccc1[C@H]1C(C(=O)Nc2ccccc2C)=C(NC(SCC(=O)Nc2ccc(cc2)CC)=C1C#N)C,3.45E-15,7.92E-28
C08857537,Brc1cc([C@@H]2Nc3c(NC4=C2C(=O)C[C@H](C4)c2cc(OC)c(OC)cc2)cccc3)c(F)cc1,3.11E-15,2.13E-22
C21272464,Clc1ccc(cc1)[C@H](NC(=O)CSc1nnc(n1N)COc1ccccc1F)c1ccccc1,2.28E-10,7.46E-26
C20751735,S(=O)(=O)(Nc1ccc(cc1C)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1c2c(ccc1O)cccc2,3.02E-15,5.59E-23
C14461172,Brc1cc([C@@H]2Nc3c([C@H]4[C@H]2CC=C4)cc(OCCCc2ccccc2)cc3)c(O)cc1,1.39E-12,4.14E-09
C20691429,S(=O)(=O)(NCC=C)c1cc2[C@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1c(cc(cc1C)C)C,2.49E-05,3.41E-11
C38685225,O1c2cc(OC(=O)COc3ccc(cc3)CC)ccc2[C@H](C(C#N)=C1N)c1cc(OCCCC)ccc1,2.04E-06,2.05E-07
C40202735,Clc1ccccc1CC(=O)NCCc1nc2c(n1CCOc1ccc(cc1)[C@H](CC)C)cccc2,0.000111428,3.06E-08
C39288464,Brc1ccc(OCCCCNc2c(cc(Cl)cc2Cl)C(=O)[O-])cc1,6.86E-11,1.39E-13
C33747075,s1c2c(CC[C@H](C2)C(C)(C)C)c(C(=O)Nc2ccccc2C(F)(F)F)c1NC(=O)c1ccccc1C,1.40E-15,8.85E-32
C21242142,Clc1cc(cc(OC)c1O)[C@H]1Nc2c(NC3=C1C(=O)C[C@@H](C3)c1ccc(cc1)C(C)(C)C)cccc2,8.93E-15,5.65E-13
C16700886,O(CCCCCC)c1ccc(cc1)-c1nn(cc1\C=C(/C(=O)NCc1ccc[nH+]c1)\C#N)-c1ccccc1,1.15E-15,2.05E-07
C19893738,O(Cc1ccccc1)c1ccccc1[C@@H]1Nc2c([C@@H]3[C@@H]1CC=C3)cc(cc2)C(O)=O,0.013683872,0.003789095
C22833585,Ic1cc(C)c(NC(=S)NC(=O)c2cc(Cl)c(OC)c(Cl)c2)cc1C,9.38E-16,1.74E-21
C79348194,s1c(ccc1N1CC[C@@H](CCC1)C(C)(C)C)C(=O)[O-],0.000302755,1.12E-05
C59200056,Clc1ccc(cc1NC(=S)N(Cc1ccc([NH+](C)C)cc1)C[C@H]1OCCC1)C(F)(F)F,7.68E-16,3.26E-33
C20886007,FC(F)(F)c1ccc(cc1)[C@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(N(C)C)cc1)cccc2,6.95E-16,7.72E-17
C38680258,Clc1cccc(F)c1[C@@H]1c2c(OC(N)=C1C#N)cc(OC(=O)c1ccc(Cl)cc1Cl)cc2,0.004978763,1.02E-07
C09697988,Brc1ccccc1C(=O)NC(=S)Nc1ccccc1OCCOc1ccccc1,5.69E-16,1.37E-06
C14644909,Clc1cc(Cl)ccc1O[C@H](C(=O)NNC(=S)NC(=O)c1cc(OCCC(C)C)ccc1)C,4.19E-13,1.84E-05
C21969338,s1c2CC[C@H](Cc2cc1C(=O)NNC(=O)CCN1C(=NNC1=S)c1ccc(cc1)C)C(C)(C)C,4.66E-16,2.55E-15
C06839638,S=C1NN=C(N1N\N=C\c1ccc(OCCCCC)cc1)c1ccc(OCC)cc1,3.79E-13,4.81E-28
C68712919,Brc1cc(Br)cc(\C=N/NC(=O)[C@H]2C[C@H]2c2ccc(cc2)C(C)(C)C)c1O,1.86E-09,5.84E-26
C20882910,Clc1cc([C@H]2Nc3c(NC4=C2C(=O)C[C@H](C4)c2ccc(OC(C)C)cc2)cccc3)c(O)cc1,3.45E-16,5.06E-09
C21223362,Fc1ccc(cc1)[C@@H]1CC(=O)C2=C(Nc3c(N[C@@H]2c2cc(OC)c(OCc4ccccc4)cc2)cccc3)C1,3.13E-15,3.77E-10
C14477545,Clc1cc(Cl)ccc1[C@@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1ccc(cc1C)C)cc2,0.000100779,0.002472353
C09849952,Ic1cc(I)cc(\C=N\NC(=O)CCCCC)c1O,2.56E-16,1.91E-19
C20528763,Brc1ccc(cc1)[C@@H]1C2=C(OC(N)=C1C#N)\C(\CN(C2)C)=C\c1ccc(Br)cc1,2.49E-05,4.54E-06
